0,0
-2.45974e-06,-4.25887e-06
-9.81792e-06,-1.70168e-05
-2.20737e-05,-3.82992e-05
-3.92128e-05,-6.81075e-05
-6.12239e-05,-0.000106449
-8.80961e-05,-0.000153333
-0.000119818,-0.000208765
-0.000156407,-0.0002728
-0.0001978,-0.000345359
-0.000244009,-0.000426489
-0.000295025,-0.000516198
-0.000350836,-0.000614495
-0.000411431,-0.000721386
-0.000476799,-0.00083688
-0.000546929,-0.000960985
-0.00062181,-0.00109371
-0.000701431,-0.00123506
-0.000785781,-0.00138504
-0.000874849,-0.00154366
-0.000968624,-0.00171094
-0.0010671,-0.00188687
-0.00117025,-0.00207146
-0.00127808,-0.00226473
-0.00139058,-0.00246668
-0.00150773,-0.00267732
-0.00162951,-0.00289666
-0.00175584,-0.00312454
-0.00188688,-0.00336129
-0.00202252,-0.00360676
-0.00216276,-0.00386096
-0.00230759,-0.0041239
-0.002457,-0.00439558
-0.00261096,-0.00467602
-0.00276949,-0.00496522
-0.00293255,-0.00526319
-0.00310015,-0.00556994
-0.00327227,-0.00588547
-0.0034489,-0.0062098
-0.00363003,-0.00654293
-0.00381565,-0.00688488
-0.00400574,-0.00723564
-0.0042003,-0.00759523
-0.00439932,-0.00796366
-0.00460278,-0.00834093
-0.00481068,-0.00872706
-0.00502299,-0.00912205
-0.00523972,-0.0095259
-0.00546086,-0.00993864
-0.00568638,-0.0103603
-0.00591628,-0.0107908
-0.00615055,-0.0112302
-0.00638917,-0.0116785
-0.00663214,-0.0121358
-0.00687945,-0.012602
-0.00713108,-0.0130771
-0.00738703,-0.0135612
-0.00764728,-0.0140542
-0.00791182,-0.0145562
-0.00818064,-0.0150672
-0.00845373,-0.0155871
-0.00873108,-0.0161161
-0.00901268,-0.016654
-0.00929851,-0.017201
-0.00958857,-0.017757
-0.00988285,-0.018322
-0.0101813,-0.018896
-0.010484,-0.0194791
-0.0107909,-0.0200712
-0.0111019,-0.0206724
-0.0114171,-0.0212827
-0.0117364,-0.021902
-0.0120599,-0.0225304
-0.0123875,-0.023168
-0.0127192,-0.0238146
-0.013055,-0.0244704
-0.0133949,-0.0251353
-0.0137389,-0.0258093
-0.014087,-0.0264925
-0.0144391,-0.0271848
-0.0147953,-0.0278863
-0.0151555,-0.0285969
-0.0155198,-0.0293168
-0.015888,-0.0300458
-0.0162603,-0.030784
-0.0166366,-0.0315315
-0.0170168,-0.0322881
-0.0174011,-0.033054
-0.0177892,-0.0338292
-0.0181814,-0.0346136
-0.0185775,-0.0354072
-0.0189775,-0.0362101
-0.0193814,-0.0370223
-0.0197892,-0.0378438
-0.0202009,-0.0386745
-0.0206165,-0.0395146
-0.021036,-0.040364
-0.0214593,-0.0412227
-0.0218865,-0.0420908
-0.0223176,-0.0429682
-0.0227524,-0.0438549
-0.0231911,-0.044751
-0.0236336,-0.0456565
-0.0240798,-0.0465714
-0.0245299,-0.0474957
-0.0249837,-0.0484294
-0.0254413,-0.0493725
-0.0259026,-0.050325
-0.0263677,-0.051287
-0.0268365,-0.0522584
-0.027309,-0.0532392
-0.0277852,-0.0542296
-0.0282651,-0.0552294
-0.0287487,-0.0562386
-0.029236,-0.0572574
-0.0297269,-0.0582857
-0.0302215,-0.0593235
-0.0307197,-0.0603709
-0.0312215,-0.0614278
-0.0317269,-0.0624942
-0.032236,-0.0635702
-0.0327486,-0.0646557
-0.0332648,-0.0657509
-0.0337846,-0.0668556
-0.0343079,-0.0679699
-0.0348348,-0.0690939
-0.0353652,-0.0702274
-0.0358991,-0.0713706
-0.0364365,-0.0725235
-0.0369775,-0.073686
-0.0375219,-0.0748582
-0.0380698,-0.07604
-0.0386211,-0.0772315
-0.0391759,-0.0784328
-0.0397342,-0.0796437
-0.0402958,-0.0808644
-0.0408609,-0.0820948
-0.0414294,-0.0833349
-0.0420013,-0.0845848
-0.0425766,-0.0858444
-0.0431552,-0.0871139
-0.0437372,-0.0883931
-0.0443226,-0.0896821
-0.0449112,-0.0909809
-0.0455032,-0.0922896
-0.0460985,-0.0936081
-0.0466971,-0.0949364
-0.047299,-0.0962746
-0.0479042,-0.0976226
-0.0485126,-0.0989806
-0.0491243,-0.100348
-0.0497392,-0.101726
-0.0503573,-0.103114
-0.0509787,-0.104511
-0.0516032,-0.105919
-0.052231,-0.107336
-0.0528619,-0.108764
-0.053496,-0.110201
-0.0541333,-0.111648
-0.0547736,-0.113106
-0.0554172,-0.114573
-0.0560638,-0.11605
-0.0567135,-0.117538
-0.0573664,-0.119035
-0.0580223,-0.120543
-0.0586813,-0.12206
-0.0593433,-0.123588
-0.0600084,-0.125126
-0.0606765,-0.126674
-0.0613476,-0.128232
-0.0620217,-0.1298
-0.0626989,-0.131378
-0.063379,-0.132966
-0.0640621,-0.134565
-0.0647481,-0.136174
-0.0654371,-0.137792
-0.066129,-0.139422
-0.0668238,-0.141061
-0.0675215,-0.142711
-0.0682222,-0.14437
-0.0689257,-0.14604
-0.069632,-0.147721
-0.0703413,-0.149411
-0.0710533,-0.151112
-0.0717682,-0.152823
-0.072486,-0.154545
-0.0732065,-0.156277
-0.0739298,-0.158019
-0.0746559,-0.159771
-0.0753847,-0.161534
-0.0761163,-0.163308
-0.0768507,-0.165091
-0.0775878,-0.166885
-0.0783275,-0.16869
-0.07907,-0.170505
-0.0798152,-0.17233
-0.080563,-0.174166
-0.0813135,-0.176013
-0.0820667,-0.177869
-0.0828224,-0.179737
-0.0835808,-0.181615
-0.0843424,-0.183504
-0.085106,-0.185403
-0.0858722,-0.187313
-0.0866409,-0.189233
-0.0874122,-0.191163
-0.088186,-0.193105
-0.0889624,-0.195056
-0.0897413,-0.197019
-0.0905226,-0.198992
-0.0913065,-0.200976
-0.0920928,-0.20297
-0.0928816,-0.204975
-0.0936728,-0.206991
-0.0944665,-0.209018
-0.0952626,-0.211055
-0.096061,-0.213103
-0.0968619,-0.215162
-0.0976651,-0.217231
-0.0984707,-0.219311
-0.0992786,-0.221402
-0.100089,-0.223504
-0.100901,-0.225617
-0.101716,-0.22774
-0.102534,-0.229875
-0.103353,-0.23202
-0.104175,-0.234176
-0.104999,-0.236343
-0.105825,-0.238521
-0.106653,-0.24071
-0.107484,-0.24291
-0.108317,-0.245121
-0.109152,-0.247343
-0.109989,-0.249575
-0.110828,-0.251819
-0.111669,-0.254074
-0.112513,-0.25634
-0.113358,-0.258617
-0.114206,-0.260904
-0.115056,-0.263203
-0.115908,-0.265514
-0.116762,-0.267835
-0.117617,-0.270167
-0.118475,-0.272511
-0.119335,-0.274865
-0.120197,-0.277231
-0.121061,-0.279608
-0.121927,-0.281996
-0.122794,-0.284396
-0.123664,-0.286806
-0.124535,-0.289228
-0.125409,-0.291661
-0.126284,-0.294106
-0.127161,-0.296562
-0.12804,-0.299029
-0.128921,-0.301507
-0.129803,-0.303997
-0.130688,-0.306498
-0.131574,-0.30901
-0.132462,-0.311534
-0.133351,-0.31407
-0.134243,-0.316616
-0.135136,-0.319175
-0.136031,-0.321744
-0.136927,-0.324325
-0.137825,-0.326918
-0.138725,-0.329522
-0.139626,-0.332138
-0.140529,-0.334765
-0.141434,-0.337404
-0.14234,-0.340054
-0.143248,-0.342716
-0.144157,-0.34539
-0.145068,-0.348075
-0.14598,-0.350772
-0.146894,-0.353481
-0.147809,-0.356201
-0.148726,-0.358933
-0.149644,-0.361677
-0.150564,-0.364432
-0.151485,-0.367199
-0.152407,-0.369978
-0.153331,-0.372769
-0.154256,-0.375572
-0.155182,-0.378386
-0.15611,-0.381212
-0.157039,-0.38405
-0.15797,-0.3869
-0.158901,-0.389762
-0.159834,-0.392636
-0.160768,-0.395522
-0.161703,-0.39842
-0.16264,-0.401329
-0.163578,-0.404251
-0.164516,-0.407185
-0.165456,-0.41013
-0.166397,-0.413088
-0.16734,-0.416058
-0.168283,-0.41904
-0.169227,-0.422034
-0.170173,-0.42504
-0.171119,-0.428059
-0.172066,-0.431089
-0.173015,-0.434132
-0.173964,-0.437187
-0.174914,-0.440254
-0.175866,-0.443333
-0.176818,-0.446425
-0.177771,-0.449528
-0.178725,-0.452645
-0.179679,-0.455773
-0.180635,-0.458914
-0.181591,-0.462067
-0.182549,-0.465233
-0.183507,-0.468411
-0.184465,-0.471601
-0.185425,-0.474804
-0.186385,-0.478019
-0.187346,-0.481247
-0.188307,-0.484487
-0.189269,-0.48774
-0.190232,-0.491005
-0.191196,-0.494283
-0.192159,-0.497574
-0.193124,-0.500877
-0.194089,-0.504192
-0.195055,-0.507521
-0.196021,-0.510862
-0.196987,-0.514215
-0.197954,-0.517582
-0.198922,-0.520961
-0.19989,-0.524353
-0.200858,-0.527757
-0.201827,-0.531175
-0.202796,-0.534605
-0.203765,-0.538048
-0.204735,-0.541504
-0.205704,-0.544973
-0.206675,-0.548455
-0.207645,-0.551949
-0.208616,-0.555457
-0.209586,-0.558977
-0.210557,-0.562511
-0.211528,-0.566057
-0.2125,-0.569617
-0.213471,-0.573189
-0.214442,-0.576775
-0.215414,-0.580374
-0.216385,-0.583986
-0.217357,-0.587611
-0.218328,-0.591249
-0.2193,-0.594901
-0.220271,-0.598565
-0.221242,-0.602243
-0.222213,-0.605934
-0.223184,-0.609638
-0.224155,-0.613356
-0.225126,-0.617087
-0.226096,-0.620832
-0.227066,-0.624589
-0.228036,-0.62836
-0.229006,-0.632145
-0.229975,-0.635943
-0.230944,-0.639754
-0.231913,-0.643579
-0.232881,-0.647418
-0.233849,-0.65127
-0.234816,-0.655135
-0.235783,-0.659015
-0.236749,-0.662907
-0.237715,-0.666814
-0.23868,-0.670734
-0.239645,-0.674668
-0.240609,-0.678615
-0.241573,-0.682576
-0.242535,-0.686551
-0.243497,-0.69054
-0.244459,-0.694543
-0.245419,-0.698559
-0.246379,-0.702589
-0.247338,-0.706633
-0.248296,-0.710691
-0.249254,-0.714763
-0.25021,-0.718849
-0.251166,-0.722949
-0.25212,-0.727063
-0.253074,-0.731191
-0.254027,-0.735333
-0.254978,-0.739489
-0.255929,-0.74366
-0.256878,-0.747844
-0.257827,-0.752043
-0.258774,-0.756255
-0.25972,-0.760482
-0.260665,-0.764724
-0.261608,-0.768979
-0.26255,-0.773249
-0.263491,-0.777533
-0.264431,-0.781831
-0.265369,-0.786144
-0.266306,-0.790472
-0.267241,-0.794813
-0.268175,-0.799169
-0.269108,-0.80354
-0.270039,-0.807925
-0.270968,-0.812325
-0.271896,-0.816739
-0.272822,-0.821168
-0.273746,-0.825612
-0.274669,-0.83007
-0.27559,-0.834543
-0.276509,-0.83903
-0.277427,-0.843533
-0.278342,-0.84805
-0.279256,-0.852582
-0.280168,-0.857128
-0.281078,-0.86169
-0.281986,-0.866266
-0.282892,-0.870858
-0.283796,-0.875464
-0.284698,-0.880085
-0.285598,-0.884721
-0.286495,-0.889373
-0.287391,-0.894039
-0.288284,-0.898721
-0.289175,-0.903417
-0.290063,-0.908129
-0.29095,-0.912856
-0.291834,-0.917598
-0.292715,-0.922355
-0.293594,-0.927128
-0.294471,-0.931916
-0.295345,-0.936719
-0.296216,-0.941537
-0.297085,-0.946371
-0.297952,-0.951221
-0.298815,-0.956086
-0.299676,-0.960966
-0.300534,-0.965862
-0.301389,-0.970773
-0.302242,-0.9757
-0.303091,-0.980643
-0.303938,-0.985601
-0.304782,-0.990575
-0.305622,-0.995564
-0.30646,-1.00057
-0.307295,-1.00559
-0.308126,-1.01063
-0.308954,-1.01568
-0.309779,-1.02075
-0.310601,-1.02583
-0.311419,-1.03093
-0.312234,-1.03605
-0.313046,-1.04118
-0.313854,-1.04633
-0.314659,-1.05149
-0.31546,-1.05667
-0.316258,-1.06187
-0.317052,-1.06708
-0.317842,-1.07231
-0.318629,-1.07756
-0.319412,-1.08282
-0.320191,-1.0881
-0.320966,-1.09339
-0.321737,-1.0987
-0.322504,-1.10403
-0.323268,-1.10937
-0.324027,-1.11473
-0.324782,-1.12011
-0.325533,-1.1255
-0.32628,-1.13091
-0.327022,-1.13633
-0.32776,-1.14178
-0.328494,-1.14724
-0.329224,-1.15271
-0.329949,-1.1582
-0.330669,-1.16371
-0.331385,-1.16924
-0.332096,-1.17478
-0.332803,-1.18034
-0.333505,-1.18592
-0.334202,-1.19151
-0.334894,-1.19712
-0.335581,-1.20275
-0.336264,-1.20839
-0.336941,-1.21406
-0.337614,-1.21973
-0.338281,-1.22543
-0.338943,-1.23114
-0.3396,-1.23687
-0.340251,-1.24262
-0.340897,-1.24839
-0.341538,-1.25417
-0.342174,-1.25997
-0.342803,-1.26579
-0.343428,-1.27162
-0.344046,-1.27747
-0.344659,-1.28334
-0.345266,-1.28923
-0.345867,-1.29513
-0.346462,-1.30105
-0.347052,-1.30699
-0.347635,-1.31295
-0.348213,-1.31892
-0.348784,-1.32492
-0.349349,-1.33093
-0.349907,-1.33696
-0.35046,-1.343
-0.351006,-1.34907
-0.351545,-1.35515
-0.352078,-1.36125
-0.352604,-1.36737
-0.353124,-1.37351
-0.353636,-1.37966
-0.354142,-1.38584
-0.354642,-1.39203
-0.355134,-1.39824
-0.355619,-1.40446
-0.356097,-1.41071
-0.356568,-1.41698
-0.357031,-1.42326
-0.357487,-1.42956
-0.357936,-1.43588
-0.358378,-1.44222
-0.358811,-1.44857
-0.359238,-1.45495
-0.359656,-1.46134
-0.360067,-1.46776
-0.36047,-1.47419
-0.360864,-1.48064
-0.361251,-1.48711
-0.36163,-1.4936
-0.362001,-1.5001
-0.362363,-1.50663
-0.362717,-1.51317
-0.363062,-1.51974
-0.363399,-1.52632
-0.363728,-1.53292
-0.364047,-1.53954
-0.364358,-1.54618
-0.364661,-1.55284
-0.364954,-1.55952
-0.365238,-1.56622
-0.365513,-1.57293
-0.365779,-1.57967
-0.366035,-1.58643
-0.366283,-1.5932
-0.36652,-1.6
-0.366748,-1.60681
-0.366967,-1.61364
-0.367175,-1.6205
-0.367374,-1.62737
-0.367563,-1.63426
-0.367742,-1.64118
-0.367911,-1.64811
-0.368069,-1.65506
-0.368217,-1.66203
-0.368355,-1.66902
-0.368482,-1.67604
-0.368599,-1.68307
-0.368705,-1.69012
-0.3688,-1.69719
-0.368884,-1.70428
-0.368957,-1.71139
-0.369019,-1.71853
-0.369069,-1.72568
-0.369108,-1.73285
-0.369136,-1.74004
-0.369152,-1.74726
-0.369157,-1.75449
-0.369149,-1.76174
-0.36913,-1.76902
-0.369099,-1.77631
-0.369055,-1.78363
-0.368999,-1.79096
-0.368931,-1.79832
-0.368851,-1.8057
-0.368757,-1.81309
-0.368651,-1.82051
-0.368533,-1.82795
-0.368401,-1.83541
-0.368256,-1.84289
-0.368098,-1.8504
-0.367926,-1.85792
-0.367741,-1.86546
-0.367543,-1.87303
-0.36733,-1.88061
-0.367104,-1.88822
-0.366864,-1.89585
-0.36661,-1.9035
-0.366341,-1.91117
-0.366058,-1.91886
-0.365761,-1.92657
-0.365449,-1.9343
-0.365122,-1.94206
-0.36478,-1.94984
-0.364423,-1.95763
-0.364051,-1.96545
-0.363663,-1.97329
-0.36326,-1.98116
-0.362841,-1.98904
-0.362407,-1.99695
-0.361956,-2.00487
-0.36149,-2.01282
-0.361007,-2.02079
-0.360508,-2.02878
-0.359992,-2.0368
-0.35946,-2.04483
-0.35891,-2.05289
-0.358344,-2.06097
-0.35776,-2.06907
-0.357159,-2.07719
-0.356541,-2.08534
-0.355905,-2.09351
-0.355251,-2.1017
-0.354579,-2.10991
-0.353889,-2.11814
-0.35318,-2.12639
-0.352453,-2.13467
-0.351707,-2.14297
-0.350943,-2.15129
-0.350159,-2.15964
-0.349356,-2.168
-0.348534,-2.17639
-0.347692,-2.1848
-0.34683,-2.19323
-0.345949,-2.20169
-0.345047,-2.21016
-0.344125,-2.21866
-0.343182,-2.22719
-0.342219,-2.23573
-0.341235,-2.2443
-0.340229,-2.25289
-0.339203,-2.2615
-0.338155,-2.27013
-0.337085,-2.27879
-0.335993,-2.28747
-0.334879,-2.29617
-0.333743,-2.30489
-0.332584,-2.31364
-0.331403,-2.32241
-0.330198,-2.3312
-0.328971,-2.34001
-0.32772,-2.34885
-0.326445,-2.35771
-0.325147,-2.36659
-0.323824,-2.3755
-0.322478,-2.38442
-0.321106,-2.39337
-0.31971,-2.40235
-0.31829,-2.41134
-0.316843,-2.42036
-0.315372,-2.4294
-0.313875,-2.43846
-0.312351,-2.44755
-0.310802,-2.45665
-0.309226,-2.46578
-0.307624,-2.47494
-0.305995,-2.48411
-0.304338,-2.49331
-0.302655,-2.50253
-0.300943,-2.51177
-0.299204,-2.52104
-0.297436,-2.53033
-0.29564,-2.53964
-0.293815,-2.54897
-0.291962,-2.55833
-0.290079,-2.5677
-0.288166,-2.5771
-0.286224,-2.58653
-0.284252,-2.59597
-0.282249,-2.60544
-0.280216,-2.61492
-0.278151,-2.62444
-0.276056,-2.63397
